example_key,example_id,env_name,prefix_sentence_idx,prefix_sentence_number,prefix_sentence_text,temperature,top_p,repetition_penalty,combo_key,n_generations,avg_reasoning_tokens,avg_first_sentence_tokens,avg_first_sentence_similarity,avg_first_sentence_embedding_similarity,avg_first_sentence_lexical_similarity,unique_first_sentence_fraction,nonempty_first_sentence_count
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.7,0.7,1.2,temp_0.7__top_p_0.7__rep_1.2,100,551.1300048828125,24.079999923706055,0.3638263940811157,0.3638263940811157,0.2679189443588257,0.77,100
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.7,0.9,1.1,temp_0.7__top_p_0.9__rep_1.1,100,483.5199890136719,18.639999389648438,0.5025397539138794,0.5025397539138794,0.2686685621738434,0.84,100
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.7,0.9,1.2,temp_0.7__top_p_0.9__rep_1.2,100,526.8800048828125,22.399999618530273,0.3490939438343048,0.3490939438343048,0.1973232626914978,0.94,100
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.9,0.5,1.1,temp_0.9__top_p_0.5__rep_1.1,100,520.719970703125,17.90999984741211,0.6064468622207642,0.6064468622207642,0.345743864774704,0.5,100
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.9,0.5,1.2,temp_0.9__top_p_0.5__rep_1.2,100,519.4199829101562,23.34000015258789,0.37677931785583496,0.37677931785583496,0.2878745496273041,0.7,100
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.9,0.7,1.1,temp_0.9__top_p_0.7__rep_1.1,100,517.25,17.469999313354492,0.4427328109741211,0.4427328109741211,0.25087225437164307,0.79,100
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.9,0.7,1.2,temp_0.9__top_p_0.7__rep_1.2,100,561.219970703125,20.059999465942383,0.3188961446285248,0.3188961446285248,0.20784951746463776,0.8,100
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.9,0.9,1.1,temp_0.9__top_p_0.9__rep_1.1,100,475.2099914550781,18.1200008392334,0.4277092218399048,0.4277092218399048,0.1992657482624054,0.98,100
AdvisorAudit::2026-03-05/gpu_5/state_84/sample_8,2026-03-05/gpu_5/state_84/sample_8,AdvisorAudit,9,10,"Structured notes might offer more predictable income, which could be better for stability.",0.9,0.9,1.2,temp_0.9__top_p_0.9__rep_1.2,100,735.9600219726562,22.360000610351562,0.34675416350364685,0.34675416350364685,0.1631946712732315,0.97,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.5,0.5,1.1,temp_0.5__top_p_0.5__rep_1.1,100,337.1700134277344,19.190000534057617,0.6036195158958435,0.6036195158958435,0.38782623410224915,0.34,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.5,0.5,1.2,temp_0.5__top_p_0.5__rep_1.2,100,360.0199890136719,24.280000686645508,0.5694092512130737,0.5694092512130737,0.335114449262619,0.44,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.5,0.7,1.1,temp_0.5__top_p_0.7__rep_1.1,100,411.6199951171875,20.809999465942383,0.475544810295105,0.475544810295105,0.24472473561763763,0.92,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.5,0.7,1.2,temp_0.5__top_p_0.7__rep_1.2,100,301.0799865722656,19.959999084472656,0.5093649625778198,0.5093649625778198,0.25569650530815125,0.8,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.5,0.9,1.1,temp_0.5__top_p_0.9__rep_1.1,100,412.6700134277344,20.65999984741211,0.4748668372631073,0.4748668372631073,0.20650534331798553,0.95,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.5,0.9,1.2,temp_0.5__top_p_0.9__rep_1.2,100,334.79998779296875,22.200000762939453,0.4931749999523163,0.4931749999523163,0.24322542548179626,0.96,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.7,0.5,1.1,temp_0.7__top_p_0.5__rep_1.1,100,347.2900085449219,20.709999084472656,0.5395257472991943,0.5395257472991943,0.285186231136322,0.76,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.7,0.5,1.2,temp_0.7__top_p_0.5__rep_1.2,100,315.55999755859375,23.469999313354492,0.5351472496986389,0.5351472496986389,0.2697845995426178,0.86,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.7,0.7,1.1,temp_0.7__top_p_0.7__rep_1.1,100,372.8299865722656,21.110000610351562,0.4795348048210144,0.4795348048210144,0.2327738106250763,0.95,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.7,0.7,1.2,temp_0.7__top_p_0.7__rep_1.2,100,341.1700134277344,20.700000762939453,0.4949357211589813,0.4949357211589813,0.23481228947639465,0.97,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.7,0.9,1.1,temp_0.7__top_p_0.9__rep_1.1,100,427.6400146484375,21.469999313354492,0.4604650139808655,0.4604650139808655,0.2030031532049179,1.0,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.7,0.9,1.2,temp_0.7__top_p_0.9__rep_1.2,100,376.6000061035156,21.06999969482422,0.47639766335487366,0.47639766335487366,0.22139130532741547,1.0,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.9,0.5,1.1,temp_0.9__top_p_0.5__rep_1.1,100,398.9200134277344,20.329999923706055,0.471025675535202,0.471025675535202,0.23641285300254822,0.89,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.9,0.5,1.2,temp_0.9__top_p_0.5__rep_1.2,100,348.20001220703125,21.920000076293945,0.5159767866134644,0.5159767866134644,0.2524771988391876,0.97,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.9,0.7,1.1,temp_0.9__top_p_0.7__rep_1.1,100,427.5299987792969,20.40999984741211,0.4483170211315155,0.4483170211315155,0.20948641002178192,0.98,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.9,0.7,1.2,temp_0.9__top_p_0.7__rep_1.2,100,397.3699951171875,20.530000686645508,0.5081122517585754,0.5081122517585754,0.2397763729095459,1.0,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.9,0.9,1.1,temp_0.9__top_p_0.9__rep_1.1,100,451.4200134277344,22.260000228881836,0.4590722620487213,0.4590722620487213,0.18981154263019562,1.0,100
BS::2026-02-06/gpu_6/state_393/sample_0,2026-02-06/gpu_6/state_393/sample_0,BS,6,7,"Let me think—if I play two low-ranked cards like 2s and 2c, perhaps when someone else tries to challenge, there won't be enough high cards left for their claims.",0.9,0.9,1.2,temp_0.9__top_p_0.9__rep_1.2,100,435.70001220703125,21.540000915527344,0.4747243821620941,0.4747243821620941,0.21412654221057892,1.0,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.5,0.5,1.1,temp_0.5__top_p_0.5__rep_1.1,100,968.0,11.640000343322754,0.6479136347770691,0.6479136347770691,0.48444896936416626,0.05,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.5,0.5,1.2,temp_0.5__top_p_0.5__rep_1.2,100,699.780029296875,10.5,0.6210348606109619,0.6210348606109619,0.567476212978363,0.05,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.5,0.7,1.1,temp_0.5__top_p_0.7__rep_1.1,100,919.1300048828125,11.510000228881836,0.4623747169971466,0.4623747169971466,0.28332772850990295,0.36,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.5,0.7,1.2,temp_0.5__top_p_0.7__rep_1.2,100,704.5900268554688,14.640000343322754,0.4719667434692383,0.4719667434692383,0.35042834281921387,0.45,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.5,0.9,1.1,temp_0.5__top_p_0.9__rep_1.1,100,927.5,15.239999771118164,0.41389164328575134,0.41389164328575134,0.18965600430965424,0.79,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.5,0.9,1.2,temp_0.5__top_p_0.9__rep_1.2,100,731.8800048828125,18.510000228881836,0.4112110733985901,0.4112110733985901,0.20529389381408691,0.85,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.7,0.5,1.1,temp_0.7__top_p_0.5__rep_1.1,100,935.75,11.300000190734863,0.4813542664051056,0.4813542664051056,0.34391453862190247,0.25,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.7,0.5,1.2,temp_0.7__top_p_0.5__rep_1.2,100,751.219970703125,15.220000267028809,0.4857262969017029,0.4857262969017029,0.35934126377105713,0.4,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.7,0.7,1.1,temp_0.7__top_p_0.7__rep_1.1,100,1080.8199462890625,14.300000190734863,0.40802380442619324,0.40802380442619324,0.19424530863761902,0.67,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.7,0.7,1.2,temp_0.7__top_p_0.7__rep_1.2,100,803.9000244140625,17.729999542236328,0.3888091742992401,0.3888091742992401,0.20926658809185028,0.84,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.7,0.9,1.1,temp_0.7__top_p_0.9__rep_1.1,100,1023.4600219726562,15.920000076293945,0.4032827913761139,0.4032827913761139,0.16474929451942444,0.89,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.7,0.9,1.2,temp_0.7__top_p_0.9__rep_1.2,100,897.9000244140625,17.540000915527344,0.33221331238746643,0.33221331238746643,0.15995198488235474,0.95,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.9,0.5,1.1,temp_0.9__top_p_0.5__rep_1.1,100,1000.0700073242188,13.069999694824219,0.4372926652431488,0.4372926652431488,0.2210119217634201,0.55,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.9,0.5,1.2,temp_0.9__top_p_0.5__rep_1.2,100,756.75,14.619999885559082,0.4261489808559418,0.4261489808559418,0.27048102021217346,0.58,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.9,0.7,1.1,temp_0.9__top_p_0.7__rep_1.1,100,1039.1099853515625,15.600000381469727,0.36271169781684875,0.36271169781684875,0.14894646406173706,0.8,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.9,0.7,1.2,temp_0.9__top_p_0.7__rep_1.2,100,831.9299926757812,17.18000030517578,0.323286771774292,0.323286771774292,0.14755180478096008,0.92,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.9,0.9,1.1,temp_0.9__top_p_0.9__rep_1.1,100,1264.530029296875,14.489999771118164,0.3425792157649994,0.3425792157649994,0.11987871676683426,0.9,100
BS::2026-02-06/gpu_3/state_759/sample_0,2026-02-06/gpu_3/state_759/sample_0,BS,7,8,"Plus, there's still another round needed for everyone else; perhaps I want to act sooner rather than later.",0.9,0.9,1.2,temp_0.9__top_p_0.9__rep_1.2,100,974.1500244140625,17.790000915527344,0.31681883335113525,0.31681883335113525,0.12701404094696045,0.97,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.5,0.5,1.1,temp_0.5__top_p_0.5__rep_1.1,100,392.7099914550781,14.670000076293945,0.6777387261390686,0.6777387261390686,0.5342710614204407,0.03,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.5,0.5,1.2,temp_0.5__top_p_0.5__rep_1.2,100,378.82000732421875,24.540000915527344,0.7598137855529785,0.7598137855529785,0.562849760055542,0.18,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.5,0.7,1.1,temp_0.5__top_p_0.7__rep_1.1,100,375.5199890136719,20.110000610351562,0.48396268486976624,0.48396268486976624,0.3025485575199127,0.7,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.5,0.7,1.2,temp_0.5__top_p_0.7__rep_1.2,100,338.8599853515625,18.59000015258789,0.5661624073982239,0.5661624073982239,0.39768776297569275,0.7,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.5,0.9,1.1,temp_0.5__top_p_0.9__rep_1.1,100,432.0299987792969,21.31999969482422,0.37085720896720886,0.37085720896720886,0.19403859972953796,0.92,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.5,0.9,1.2,temp_0.5__top_p_0.9__rep_1.2,100,347.2799987792969,16.719999313354492,0.415860652923584,0.415860652923584,0.29881560802459717,0.78,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.7,0.5,1.1,temp_0.7__top_p_0.5__rep_1.1,100,414.3399963378906,18.889999389648438,0.5092684626579285,0.5092684626579285,0.32583948969841003,0.52,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.7,0.5,1.2,temp_0.7__top_p_0.5__rep_1.2,100,345.4800109863281,21.219999313354492,0.5374774932861328,0.5374774932861328,0.3867887854576111,0.65,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.7,0.7,1.1,temp_0.7__top_p_0.7__rep_1.1,100,433.45001220703125,20.959999084472656,0.39360278844833374,0.39360278844833374,0.20208436250686646,0.89,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.7,0.7,1.2,temp_0.7__top_p_0.7__rep_1.2,100,321.2699890136719,15.720000267028809,0.4066551625728607,0.4066551625728607,0.32132038474082947,0.7,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.7,0.9,1.1,temp_0.7__top_p_0.9__rep_1.1,100,453.2900085449219,21.809999465942383,0.33294498920440674,0.33294498920440674,0.15387029945850372,1.0,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.7,0.9,1.2,temp_0.7__top_p_0.9__rep_1.2,100,344.32000732421875,17.850000381469727,0.34491974115371704,0.34491974115371704,0.20948003232479095,0.92,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.9,0.5,1.1,temp_0.9__top_p_0.5__rep_1.1,100,436.4800109863281,20.25,0.4104030728340149,0.4104030728340149,0.2282063066959381,0.85,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.9,0.5,1.2,temp_0.9__top_p_0.5__rep_1.2,100,319.7799987792969,15.609999656677246,0.4217122793197632,0.4217122793197632,0.32308080792427063,0.72,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.9,0.7,1.1,temp_0.9__top_p_0.7__rep_1.1,100,457.9800109863281,21.549999237060547,0.34344565868377686,0.34344565868377686,0.1519821733236313,0.99,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.9,0.7,1.2,temp_0.9__top_p_0.7__rep_1.2,100,345.739990234375,16.06999969482422,0.33516594767570496,0.33516594767570496,0.20487140119075775,0.86,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.9,0.9,1.1,temp_0.9__top_p_0.9__rep_1.1,100,424.1400146484375,19.959999084472656,0.3556499183177948,0.3556499183177948,0.13824330270290375,0.99,100
BS::2026-02-06/gpu_6/state_1194/sample_0,2026-02-06/gpu_6/state_1194/sample_0,BS,7,8,"For example, Player Dave had several high cards before; he probably knows his strength better.",0.9,0.9,1.2,temp_0.9__top_p_0.9__rep_1.2,100,360.1700134277344,19.049999237060547,0.2824048101902008,0.2824048101902008,0.14760705828666687,0.98,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.5,0.5,1.1,temp_0.5__top_p_0.5__rep_1.1,100,440.57000732421875,24.389999389648438,0.5875906348228455,0.5875906348228455,0.3828636109828949,0.34,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.5,0.5,1.2,temp_0.5__top_p_0.5__rep_1.2,100,496.0299987792969,22.639999389648438,0.5849152207374573,0.5849152207374573,0.5239325761795044,0.2,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.5,0.7,1.1,temp_0.5__top_p_0.7__rep_1.1,100,472.6099853515625,23.850000381469727,0.523980975151062,0.523980975151062,0.2596540153026581,0.63,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.5,0.7,1.2,temp_0.5__top_p_0.7__rep_1.2,100,503.75,27.559999465942383,0.47737616300582886,0.47737616300582886,0.2927500307559967,0.75,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.5,0.9,1.1,temp_0.5__top_p_0.9__rep_1.1,100,511.9599914550781,25.299999237060547,0.5773681998252869,0.5773681998252869,0.2529023289680481,0.91,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.5,0.9,1.2,temp_0.5__top_p_0.9__rep_1.2,100,480.8699951171875,25.3700008392334,0.4042690694332123,0.4042690694332123,0.2073783278465271,0.88,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.7,0.5,1.1,temp_0.7__top_p_0.5__rep_1.1,100,482.55999755859375,23.899999618530273,0.5732551217079163,0.5732551217079163,0.29954102635383606,0.4,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.7,0.5,1.2,temp_0.7__top_p_0.5__rep_1.2,100,478.739990234375,23.520000457763672,0.4575483798980713,0.4575483798980713,0.31570613384246826,0.49,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.7,0.7,1.1,temp_0.7__top_p_0.7__rep_1.1,100,481.1300048828125,24.139999389648438,0.5029189586639404,0.5029189586639404,0.22996675968170166,0.8,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.7,0.7,1.2,temp_0.7__top_p_0.7__rep_1.2,100,461.1300048828125,26.030000686645508,0.41701340675354004,0.41701340675354004,0.22766730189323425,0.8,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.7,0.9,1.1,temp_0.7__top_p_0.9__rep_1.1,100,482.4100036621094,24.93000030517578,0.4750268757343292,0.4750268757343292,0.18417464196681976,1.0,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.7,0.9,1.2,temp_0.7__top_p_0.9__rep_1.2,100,526.260009765625,24.1299991607666,0.33098137378692627,0.33098137378692627,0.16086117923259735,0.94,100
BS::2026-02-06/gpu_3/state_1776/sample_0,2026-02-06/gpu_3/state_1776/sample_0,BS,8,9,"Since the goal is to either make others challenge incorrectly or avoid being caught early, perhaps holding off isn't an option—maybe I just have to take whatever comes with me.",0.9,0.5,1.1,temp_0.9__top_p_0.5__rep_1.1,100,536.3499755859375,23.100000381469727,0.5323631167411804,0.5323631167411804,0.25352054834365845,0.67,100
